ORF_ID	ORF	Contig_ID	Contig	Toxin_prediction	Toxin_confidence_level	Signal_peptide	Virulence_prediction	Virulence_confidence_level	ARG	ARG_SNPs	AMR_category	AMR_sub_class	Resistance_mechanism	MGE_prediction	genome_name	newgenome_name	HMM_Name	Score	Significance_evalue	NAME	Alternative_name	Database	Description	clade	color
0000004098	45_51	0000000045	c_000000000045	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	ambiguous (phage/chromosome)	CM07_211_S182	CM07_211	TIGR01593	57.1	4.4e-16	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	clade_2	#9FC095
0000004098	45_51	0000000045	c_000000000045	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	ambiguous (phage/chromosome)	CM07_211_S182	CM07_211	PF05105.7	72.7	6.4e-21	Phage_holin_4	-	PFAM	Holin family	clade_2	#9FC095
0000004500	61_6	0000000061	c_000000000061	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	CM07_211_S182	CM07_211	K10815_8	54.4	1.9e-15	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]	clade_2	#9FC095
0000004531	62_15	0000000062	c_000000000062	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	phage	CM07_211_S182	CM07_211	PF13958.1	131.9	5.499999999999999e-39	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	clade_2	#9FC095
0000004612	66_4	0000000066	c_000000000066	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	phage	CM07_211_S182	CM07_211	PF13958.1	127.6	1.1e-37	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	clade_2	#9FC095
0000004723	72_9	0000000072	c_000000000072	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	CM07_211_S182	CM07_211	PF02452.12	102.3	5.400000000000001e-30	PemK	-	PFAM	PemK-like protein	clade_2	#9FC095
0000004800	77_10	0000000077	c_000000000077	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	chromosome	CM07_211_S182	CM07_211	PF14057.1	642.9	2.2999999999999994e-194	GGGtGRT	-	PFAM	GGGtGRT protein	clade_2	#9FC095
0000004916	92_7	0000000092	c_000000000092	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	ambiguous (plasmid/phage)	CM07_211_S182	CM07_211	PF13958.1	89.6	5.6e-26	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	clade_2	#9FC095
0000004969	101_6	0000000101	c_000000000101	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	ambiguous (plasmid/phage)	CM07_211_S182	CM07_211	PF03837.9	108	1.2e-31	RecT	-	PFAM	RecT family	clade_2	#9FC095
0000004983	103_5	0000000103	c_000000000103	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	ambiguous (plasmid/phage)	CM07_211_S182	CM07_211	PF02452.12	72.6	9.1e-21	PemK	-	PFAM	PemK-like protein	clade_2	#9FC095
0000000002	1_2	0000000001	c_000000000001	pathogenic	2: Non-secreted Toxin	N	pathogenic	2: Non-secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	CM07_212_S183	CM07_212	K03699_483	533.5	8.899999999999997e-161	tlyC	-	KEGG	putative hemolysin	clade_2	#9FC095
0000000095	1_95	0000000001	c_000000000001	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	ambiguous (phage/chromosome)	CM07_212_S183	CM07_212	PF02452.12	100.5	2e-29	PemK	-	PFAM	PemK-like protein	clade_2	#9FC095
0000000101	1_101	0000000001	c_000000000001	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	ambiguous (phage/chromosome)	CM07_212_S183	CM07_212	PF02452.12	94.3	1.7000000000000002e-27	PemK	-	PFAM	PemK-like protein	clade_2	#9FC095
0000000104	1_104	0000000001	c_000000000001	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	CM07_212_S183	CM07_212	PF01325.14	51.7	2.1e-14	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	clade_2	#9FC095
0000000334	2_53	0000000002	c_000000000002	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	chromosome	CM07_212_S183	CM07_212	PF02452.12	100.7	1.7e-29	PemK	-	PFAM	PemK-like protein	clade_2	#9FC095
0000000547	3_16	0000000003	c_000000000003	pathogenic	2: Non-secreted Toxin	N	pathogenic	2: Non-secreted Virulence factor	-	-	-	-	-	chromosome	CM07_212_S183	CM07_212	PF07883.6	62.8	5.2e-18	Cupin_2	-	PFAM	Cupin domain	clade_2	#9FC095
0000000790	4_21	0000000004	c_000000000004	pathogenic	2: Non-secreted Toxin	N	pathogenic	2: Non-secreted Virulence factor	-	-	-	-	-	chromosome	CM07_212_S183	CM07_212	K11068_1278_95_625	199.7	1.1000000000000004e-59	hlyIII	-	KEGG	hemolysin III	clade_2	#9FC095
0000000827	4_58	0000000004	c_000000000004	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	CM07_212_S183	CM07_212	PF03372.18	94.7	2.9e-27	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family	clade_2	#9FC095
0000000886	4_117	0000000004	c_000000000004	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	CM07_212_S183	CM07_212	PF00903.20	57	6.3e-16	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	clade_2	#9FC095
0000001248	6_31	0000000006	c_000000000006	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	chromosome	CM07_212_S183	CM07_212	PF04734.8	53.1	4.3e-15	Ceramidase_alk	-	PFAM	Neutral/alkaline non-lysosomal ceramidase	clade_2	#9FC095
0000001262	6_45	0000000006	c_000000000006	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	chromosome	CM07_212_S183	CM07_212	PF00717.18	55.6	1e-15	Peptidase_S24	-	PFAM	Peptidase S24-like	clade_2	#9FC095
0000001508	7_74	0000000007	c_000000000007	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	chromosome	CM07_212_S183	CM07_212	PF00881.19	78.9	1.2e-22	Nitroreductase	-	PFAM	Nitroreductase family	clade_2	#9FC095
0000001758	8_121	0000000008	c_000000000008	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	CM07_212_S183	CM07_212	PF01636.18	52	2.7e-14	APH	-	PFAM	Phosphotransferase enzyme family	clade_2	#9FC095
0000001784	8_147	0000000008	c_000000000008	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	CM07_212_S183	CM07_212	PF13950.1	81.7	9e-24	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit	clade_2	#9FC095
0000001998	9_171	0000000009	c_000000000009	pathogenic	2: Non-secreted Toxin	N	pathogenic	2: Non-secreted Virulence factor	-	-	-	-	-	chromosome	CM07_212_S183	CM07_212	K11068_1278_95_625	173	1.6e-51	hlyIII	-	KEGG	hemolysin III	clade_2	#9FC095
0000002132	10_96	0000000010	c_000000000010	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	ambiguous (phage/chromosome)	CM07_212_S183	CM07_212	PF04221.7	56.7	5.2e-16	RelB	-	PFAM	RelB antitoxin	clade_2	#9FC095
0000002572	13_58	0000000013	c_000000000013	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	chromosome	CM07_212_S183	CM07_212	PF13958.1	70.7	3.6e-20	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	clade_2	#9FC095
0000002785	14_145	0000000014	c_000000000014	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	ambiguous (phage/chromosome)	CM07_212_S183	CM07_212	PF07927.7	59.4	8.3e-17	YcfA	-	PFAM	YcfA-like protein	clade_2	#9FC095
0000003077	17_28	0000000017	c_000000000017	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	CM07_212_S183	CM07_212	PF00881.19	114	2.1e-33	Nitroreductase	-	PFAM	Nitroreductase family	clade_2	#9FC095
0000003092	17_43	0000000017	c_000000000017	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	CM07_212_S183	CM07_212	PF01636.18	75	2.5e-21	APH	-	PFAM	Phosphotransferase enzyme family	clade_2	#9FC095
0000003212	18_60	0000000018	c_000000000018	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	chromosome	CM07_212_S183	CM07_212	PF13958.1	120.9	1.4e-35	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	clade_2	#9FC095
0000003340	19_88	0000000019	c_000000000019	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	CM07_212_S183	CM07_212	PF00717.18	54.8	1.8e-15	Peptidase_S24	-	PFAM	Peptidase S24-like	clade_2	#9FC095
0000003341	19_89	0000000019	c_000000000019	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	chromosome	CM07_212_S183	CM07_212	PF00717.18	58.8	1e-16	Peptidase_S24	-	PFAM	Peptidase S24-like	clade_2	#9FC095
0000003437	20_82	0000000020	c_000000000020	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	CM07_212_S183	CM07_212	PF00881.19	84.5	2.4e-24	Nitroreductase	-	PFAM	Nitroreductase family	clade_2	#9FC095
0000003558	22_8	0000000022	c_000000000022	pathogenic	2: Non-secreted Toxin	N	pathogenic	2: Non-secreted Virulence factor	-	-	-	-	-	chromosome	CM07_212_S183	CM07_212	PF07883.6	69.5	4.4e-20	Cupin_2	-	PFAM	Cupin domain	clade_2	#9FC095
0000003575	22_25	0000000022	c_000000000022	pathogenic	2: Non-secreted Toxin	N	pathogenic	2: Non-secreted Virulence factor	-	-	-	-	-	chromosome	CM07_212_S183	CM07_212	PF13091.1	97.7	1.4e-28	PLDc_2	-	PFAM	PLD-like domain	clade_2	#9FC095
0000003821	24_90	0000000024	c_000000000024	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	ambiguous (phage/chromosome)	CM07_212_S183	CM07_212	PF00881.19	103.9	2.6e-30	Nitroreductase	-	PFAM	Nitroreductase family	clade_2	#9FC095
0000004054	28_7	0000000028	c_000000000028	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	chromosome	CM07_212_S183	CM07_212	PF02452.12	76.3	6.9e-22	PemK	-	PFAM	PemK-like protein	clade_2	#9FC095
0000004135	29_2	0000000029	c_000000000029	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	chromosome	CM07_212_S183	CM07_212	PF00881.19	103.5	3.4e-30	Nitroreductase	-	PFAM	Nitroreductase family	clade_2	#9FC095
0000004366	32_28	0000000032	c_000000000032	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	CM07_212_S183	CM07_212	PF02742.10	62.1	9.8e-18	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	clade_2	#9FC095
0000004579	36_7	0000000036	c_000000000036	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	ambiguous (phage/chromosome)	CM07_212_S183	CM07_212	PF07927.7	59	1.1e-16	YcfA	-	PFAM	YcfA-like protein	clade_2	#9FC095
0000004642	36_70	0000000036	c_000000000036	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	CM07_212_S183	CM07_212	PF02452.12	102.3	5.600000000000001e-30	PemK	-	PFAM	PemK-like protein	clade_2	#9FC095
0000004942	43_16	0000000043	c_000000000043	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	phage	CM07_212_S183	CM07_212	PF13958.1	127.7	1.1e-37	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	clade_2	#9FC095
0000004951	43_25	0000000043	c_000000000043	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	phage	CM07_212_S183	CM07_212	PF13958.1	89.6	5.8e-26	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	clade_2	#9FC095
0000004972	44_5	0000000044	c_000000000044	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	ambiguous (plasmid/phage)	CM07_212_S183	CM07_212	PF02452.12	72.6	9.5e-21	PemK	-	PFAM	PemK-like protein	clade_2	#9FC095
0000005003	45_1	0000000045	c_000000000045	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	CM07_212_S183	CM07_212	PF00881.19	107.1	2.6e-31	Nitroreductase	-	PFAM	Nitroreductase family	clade_2	#9FC095
0000005010	45_8	0000000045	c_000000000045	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	CM07_212_S183	CM07_212	PF05193.16	50.5	6.6e-14	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	clade_2	#9FC095
0000005010	45_8	0000000045	c_000000000045	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	CM07_212_S183	CM07_212	PF00675.15	63.9	4.6e-18	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)	clade_2	#9FC095
0000005011	45_9	0000000045	c_000000000045	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	chromosome	CM07_212_S183	CM07_212	PF05193.16	92.2	1.1e-26	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	clade_2	#9FC095
0000005082	49_6	0000000049	c_000000000049	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	CM07_212_S183	CM07_212	K10815_8	54.4	2e-15	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]	clade_2	#9FC095
0000005209	58_10	0000000058	c_000000000058	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	chromosome	CM07_212_S183	CM07_212	PF14057.1	642.9	2.3999999999999993e-194	GGGtGRT	-	PFAM	GGGtGRT protein	clade_2	#9FC095
0000000199	1_199	0000000001	c_000000000001	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	CM1_51A_S205	CM1_51A	PF00903.20	57	5.9e-16	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	clade_2	#9FC095
0000000542	3_155	0000000003	c_000000000003	pathogenic	2: Non-secreted Toxin	N	pathogenic	2: Non-secreted Virulence factor	-	-	-	-	-	chromosome	CM1_51A_S205	CM1_51A	K11068_1278_95_625	173	1.5e-51	hlyIII	-	KEGG	hemolysin III	clade_2	#9FC095
0000001233	8_22	0000000008	c_000000000008	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	chromosome	CM1_51A_S205	CM1_51A	PF04734.8	53.1	4e-15	Ceramidase_alk	-	PFAM	Neutral/alkaline non-lysosomal ceramidase	clade_2	#9FC095
0000001247	8_36	0000000008	c_000000000008	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	chromosome	CM1_51A_S205	CM1_51A	PF00717.18	55.6	9.5e-16	Peptidase_S24	-	PFAM	Peptidase S24-like	clade_2	#9FC095
0000001799	12_35	0000000012	c_000000000012	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	ambiguous (phage/chromosome)	CM1_51A_S205	CM1_51A	PF13958.1	120.9	1.3e-35	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	clade_2	#9FC095
0000001868	12_104	0000000012	c_000000000012	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	ambiguous (phage/chromosome)	CM1_51A_S205	CM1_51A	PF07927.7	57.9	2.1e-16	YcfA	-	PFAM	YcfA-like protein	clade_2	#9FC095
0000001960	13_41	0000000013	c_000000000013	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	chromosome	CM1_51A_S205	CM1_51A	PF00881.19	78.9	1.2e-22	Nitroreductase	-	PFAM	Nitroreductase family	clade_2	#9FC095
0000002143	14_101	0000000014	c_000000000014	pathogenic	2: Non-secreted Toxin	N	pathogenic	2: Non-secreted Virulence factor	-	-	-	-	-	chromosome	CM1_51A_S205	CM1_51A	TIGR03605	123.3	1.9e-36	antibiot_sagB	-	TIGR	SagB-type dehydrogenase domain	clade_2	#9FC095
0000002171	15_8	0000000015	c_000000000015	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	CM1_51A_S205	CM1_51A	PF01636.18	52	2.5e-14	APH	-	PFAM	Phosphotransferase enzyme family	clade_2	#9FC095
0000002366	17_20	0000000017	c_000000000017	pathogenic	2: Non-secreted Toxin	N	pathogenic	2: Non-secreted Virulence factor	-	-	-	-	-	chromosome	CM1_51A_S205	CM1_51A	K11068_1278_95_625	199.7	9.800000000000001e-60	hlyIII	-	KEGG	hemolysin III	clade_2	#9FC095
0000002403	17_57	0000000017	c_000000000017	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	CM1_51A_S205	CM1_51A	PF03372.18	94.7	2.7e-27	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family	clade_2	#9FC095
0000002498	18_54	0000000018	c_000000000018	pathogenic	2: Non-secreted Toxin	N	pathogenic	2: Non-secreted Virulence factor	-	-	-	-	-	chromosome	CM1_51A_S205	CM1_51A	PF13091.1	97.7	1.3e-28	PLDc_2	-	PFAM	PLD-like domain	clade_2	#9FC095
0000002515	18_71	0000000018	c_000000000018	pathogenic	2: Non-secreted Toxin	N	pathogenic	2: Non-secreted Virulence factor	-	-	-	-	-	chromosome	CM1_51A_S205	CM1_51A	PF07883.6	69.5	4.1e-20	Cupin_2	-	PFAM	Cupin domain	clade_2	#9FC095
0000002607	19_85	0000000019	c_000000000019	pathogenic	2: Non-secreted Toxin	N	pathogenic	2: Non-secreted Virulence factor	-	-	-	-	-	chromosome	CM1_51A_S205	CM1_51A	K03699_483	533.5	8.299999999999997e-161	tlyC	-	KEGG	putative hemolysin	clade_2	#9FC095
0000002676	20_53	0000000020	c_000000000020	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	chromosome	CM1_51A_S205	CM1_51A	PF04221.7	56.7	4.8e-16	RelB	-	PFAM	RelB antitoxin	clade_2	#9FC095
0000002903	23_18	0000000023	c_000000000023	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	ambiguous (plasmid/phage)	CM1_51A_S205	CM1_51A	PF13958.1	140.8	9.4e-42	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	clade_2	#9FC095
0000002910	23_25	0000000023	c_000000000023	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	ambiguous (plasmid/phage)	CM1_51A_S205	CM1_51A	PF13958.1	127.6	1e-37	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	clade_2	#9FC095
0000002953	23_68	0000000023	c_000000000023	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	ambiguous (plasmid/phage)	CM1_51A_S205	CM1_51A	PF02452.12	72.6	8.8e-21	PemK	-	PFAM	PemK-like protein	clade_2	#9FC095
0000003034	24_46	0000000024	c_000000000024	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	CM1_51A_S205	CM1_51A	PF02742.10	62.1	9e-18	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	clade_2	#9FC095
0000003140	25_67	0000000025	c_000000000025	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	chromosome	CM1_51A_S205	CM1_51A	PF00881.19	103.5	3.2e-30	Nitroreductase	-	PFAM	Nitroreductase family	clade_2	#9FC095
0000003429	30_32	0000000030	c_000000000030	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	CM1_51A_S205	CM1_51A	PF00881.19	84.5	2.1999999999999996e-24	Nitroreductase	-	PFAM	Nitroreductase family	clade_2	#9FC095
0000003510	31_53	0000000031	c_000000000031	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	chromosome	CM1_51A_S205	CM1_51A	PF02452.12	100.7	1.5999999999999999e-29	PemK	-	PFAM	PemK-like protein	clade_2	#9FC095
0000004012	42_5	0000000042	c_000000000042	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	CM1_51A_S205	CM1_51A	PF13950.1	81.7	8.3e-24	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit	clade_2	#9FC095
0000004062	43_15	0000000043	c_000000000043	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	CM1_51A_S205	CM1_51A	PF00881.19	114	1.9e-33	Nitroreductase	-	PFAM	Nitroreductase family	clade_2	#9FC095
0000004077	43_30	0000000043	c_000000000043	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	CM1_51A_S205	CM1_51A	PF01636.18	75	2.4e-21	APH	-	PFAM	Phosphotransferase enzyme family	clade_2	#9FC095
0000004100	44_13	0000000044	c_000000000044	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	chromosome	CM1_51A_S205	CM1_51A	PF00881.19	103.9	2.4e-30	Nitroreductase	-	PFAM	Nitroreductase family	clade_2	#9FC095
0000004248	48_10	0000000048	c_000000000048	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	CM1_51A_S205	CM1_51A	PF00717.18	54.8	1.7e-15	Peptidase_S24	-	PFAM	Peptidase S24-like	clade_2	#9FC095
0000004249	48_11	0000000048	c_000000000048	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	chromosome	CM1_51A_S205	CM1_51A	PF00717.18	58.8	9.7e-17	Peptidase_S24	-	PFAM	Peptidase S24-like	clade_2	#9FC095
0000004269	49_7	0000000049	c_000000000049	pathogenic	2: Non-secreted Toxin	N	pathogenic	2: Non-secreted Virulence factor	-	-	-	-	-	chromosome	CM1_51A_S205	CM1_51A	PF07883.6	62.8	4.8e-18	Cupin_2	-	PFAM	Cupin domain	clade_2	#9FC095
0000004467	56_15	0000000056	c_000000000056	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	chromosome	CM1_51A_S205	CM1_51A	PF05193.16	92.2	9.8e-27	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	clade_2	#9FC095
0000004468	56_16	0000000056	c_000000000056	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	CM1_51A_S205	CM1_51A	PF00675.15	63.9	4.2e-18	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)	clade_2	#9FC095
0000004468	56_16	0000000056	c_000000000056	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	CM1_51A_S205	CM1_51A	PF05193.16	50.5	6.1e-14	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	clade_2	#9FC095
0000004515	58_17	0000000058	c_000000000058	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	CM1_51A_S205	CM1_51A	K10815_8	54.4	1.8e-15	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]	clade_2	#9FC095
0000004665	65_14	0000000065	c_000000000065	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	chromosome	CM1_51A_S205	CM1_51A	PF13958.1	71.4	2e-20	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	clade_2	#9FC095
0000004722	69_9	0000000069	c_000000000069	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	CM1_51A_S205	CM1_51A	PF02452.12	102.3	5.2e-30	PemK	-	PFAM	PemK-like protein	clade_2	#9FC095
0000004788	74_10	0000000074	c_000000000074	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	chromosome	CM1_51A_S205	CM1_51A	PF14057.1	642.9	2.1999999999999998e-194	GGGtGRT	-	PFAM	GGGtGRT protein	clade_2	#9FC095
0000004790	75_2	0000000075	c_000000000075	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	chromosome	CM1_51A_S205	CM1_51A	TIGR01593	57.1	4.2e-16	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	clade_2	#9FC095
