ORF_ID	ORF	HMM_Name	Score	Significance_evalue	NAME	Alternative_name	Database	Description	genome_name
0000003855	57_5	PF07883.6	62.8	4.7e-18	Cupin_2	-	PFAM	Cupin domain	GCA_024590015.1_ASM2459001v1_genomic
0000003996	65_45	K11060_3	53	5.4e-15	entB	-	KEGG	probable enterotoxin B	GCA_024590015.1_ASM2459001v1_genomic
0000004319	80_2	PF05105.7	73.7	2.8e-21	Phage_holin_4	-	PFAM	Holin family	GCA_024590015.1_ASM2459001v1_genomic
0000004319	80_2	TIGR01593	57.3	3.6e-16	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	GCA_024590015.1_ASM2459001v1_genomic
0000004341	87_12	K11063_6	115.8	2.2e-34	tcdAB	-	KEGG	toxin A\/B	GCA_024590015.1_ASM2459001v1_genomic
0000004487	94_16	PF07883.6	48.8	1.1e-13	Cupin_2	-	PFAM	Cupin domain	GCA_024590015.1_ASM2459001v1_genomic
0000004498	94_27	PF00903.20	46.1	1.4e-12	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_024590015.1_ASM2459001v1_genomic
0000004511	94_40	K11060_3	50.6	2.9e-14	entB	-	KEGG	probable enterotoxin B	GCA_024590015.1_ASM2459001v1_genomic
0000004558	94_87	PF01325.14	40.9	4.4e-11	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_024590015.1_ASM2459001v1_genomic
0000004558	94_87	PF02742.10	53.7	3.9e-15	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_024590015.1_ASM2459001v1_genomic
0000004710	98_86	PF00881.19	103.9	2.4000000000000002e-30	Nitroreductase	-	PFAM	Nitroreductase family	GCA_024590015.1_ASM2459001v1_genomic
0000000013	7_2	PF02742.10	61.5	1.4e-17	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_024589995.1_ASM2458999v1_genomic
0000000013	7_2	PF01325.14	46.5	7.9e-13	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_024589995.1_ASM2458999v1_genomic
0000000660	50_64	K10815_8	54.3	1.8e-15	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]	GCA_024589995.1_ASM2458999v1_genomic
0000000661	50_65	K10816_8	68	1.4e-19	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	GCA_024589995.1_ASM2458999v1_genomic
0000000669	50_73	PF00717.18	49.4	7.8e-14	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_024589995.1_ASM2458999v1_genomic
0000000680	52_3	K11060_3	42.3	9.1e-12	entB	-	KEGG	probable enterotoxin B	GCA_024589995.1_ASM2458999v1_genomic
0000000879	58_56	PF00881.19	103.9	2.3000000000000002e-30	Nitroreductase	-	PFAM	Nitroreductase family	GCA_024589995.1_ASM2458999v1_genomic
0000000922	59_32	PF01636.18	73.5	6.5e-21	APH	-	PFAM	Phosphotransferase enzyme family	GCA_024589995.1_ASM2458999v1_genomic
0000000930	59_40	K03699_483	274.1	4.0000000000000004e-82	tlyC	-	KEGG	putative hemolysin	GCA_024589995.1_ASM2458999v1_genomic
0000000936	59_46	PF00881.19	114	1.7999999999999998e-33	Nitroreductase	-	PFAM	Nitroreductase family	GCA_024589995.1_ASM2458999v1_genomic
0000000967	59_77	PF00903.20	46.8	8.1e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_024589995.1_ASM2458999v1_genomic
0000001135	59_245	PF05193.16	87	3.6e-25	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	GCA_024589995.1_ASM2458999v1_genomic
0000001136	59_246	PF05193.16	49.9	8.9e-14	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	GCA_024589995.1_ASM2458999v1_genomic
0000001136	59_246	PF00675.15	63	7.9e-18	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)	GCA_024589995.1_ASM2458999v1_genomic
0000001143	59_253	PF00881.19	105.3	8.4e-31	Nitroreductase	-	PFAM	Nitroreductase family	GCA_024589995.1_ASM2458999v1_genomic
0000001158	59_268	PF00717.18	58.8	9.3e-17	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_024589995.1_ASM2458999v1_genomic
0000001159	59_269	PF00717.18	54.8	1.6e-15	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_024589995.1_ASM2458999v1_genomic
0000001216	59_326	PF07883.6	45.6	1.1e-12	Cupin_2	-	PFAM	Cupin domain	GCA_024589995.1_ASM2458999v1_genomic
0000001373	67_17	PF13958.1	89.6	5.2e-26	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	GCA_024589995.1_ASM2458999v1_genomic
0000001382	67_26	PF13958.1	127.7	9.699999999999999e-38	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	GCA_024589995.1_ASM2458999v1_genomic
0000001427	67_71	PF02452.12	72.6	8.4e-21	PemK	-	PFAM	PemK-like protein	GCA_024589995.1_ASM2458999v1_genomic
0000001638	71_30	PF00881.19	84.8	1.7e-24	Nitroreductase	-	PFAM	Nitroreductase family	GCA_024589995.1_ASM2458999v1_genomic
0000001757	73_34	PF07927.7	60	4.6e-17	YcfA	-	PFAM	YcfA-like protein	GCA_024589995.1_ASM2458999v1_genomic
0000001806	74_34	PF14057.1	642.9	2.0999999999999996e-194	GGGtGRT	-	PFAM	GGGtGRT protein	GCA_024589995.1_ASM2458999v1_genomic
0000001853	75_18	PF04734.8	40.4	2.7e-11	Ceramidase_alk	-	PFAM	Neutral/alkaline non-lysosomal ceramidase	GCA_024589995.1_ASM2458999v1_genomic
0000001941	75_106	K11063_6	78.9	2.9e-23	tcdAB	-	KEGG	toxin A\/B	GCA_024589995.1_ASM2458999v1_genomic
0000001942	75_107	K11063_6	85.2	3.6999999999999996e-25	tcdAB	-	KEGG	toxin A\/B	GCA_024589995.1_ASM2458999v1_genomic
0000001942	75_107	K11060_3	53.7	3.1e-15	entB	-	KEGG	probable enterotoxin B	GCA_024589995.1_ASM2458999v1_genomic
0000002085	75_250	PF13958.1	120.2	1.8999999999999998e-35	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	GCA_024589995.1_ASM2458999v1_genomic
0000002229	77_40	PF04734.8	53.7	2.6e-15	Ceramidase_alk	-	PFAM	Neutral/alkaline non-lysosomal ceramidase	GCA_024589995.1_ASM2458999v1_genomic
0000002397	81_16	PF02452.12	104.2	1.2000000000000001e-30	PemK	-	PFAM	PemK-like protein	GCA_024589995.1_ASM2458999v1_genomic
0000002475	83_16	PF13950.1	81.7	7.899999999999999e-24	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit	GCA_024589995.1_ASM2458999v1_genomic
0000002487	83_28	PF01636.18	50.9	5.1e-14	APH	-	PFAM	Phosphotransferase enzyme family	GCA_024589995.1_ASM2458999v1_genomic
0000002497	84_4	PF07883.6	48.8	1.1e-13	Cupin_2	-	PFAM	Cupin domain	GCA_024589995.1_ASM2458999v1_genomic
0000002576	86_15	K11068_1278_95_625	200.3	6.2e-60	hlyIII	-	KEGG	hemolysin III	GCA_024589995.1_ASM2458999v1_genomic
0000002597	86_36	PF03372.18	94.5	2.9e-27	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family	GCA_024589995.1_ASM2458999v1_genomic
0000002649	86_88	PF00903.20	60.9	3.5e-17	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_024589995.1_ASM2458999v1_genomic
0000002921	89_39	PF02452.12	104	1.4000000000000001e-30	PemK	-	PFAM	PemK-like protein	GCA_024589995.1_ASM2458999v1_genomic
0000002933	90_10	PF07883.6	55.7	7.9e-16	Cupin_2	-	PFAM	Cupin domain	GCA_024589995.1_ASM2458999v1_genomic
0000002937	90_14	PF07883.6	69.5	3.9e-20	Cupin_2	-	PFAM	Cupin domain	GCA_024589995.1_ASM2458999v1_genomic
0000002954	90_31	PF02452.12	102.3	5e-30	PemK	-	PFAM	PemK-like protein	GCA_024589995.1_ASM2458999v1_genomic
0000003069	95_5	PF13091.1	95.8	4.8e-28	PLDc_2	-	PFAM	PLD-like domain	GCA_024589995.1_ASM2458999v1_genomic
0000003231	97_120	PF00903.20	47.7	4.3e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_024589995.1_ASM2458999v1_genomic
0000003232	97_121	PF00881.19	103.5	3e-30	Nitroreductase	-	PFAM	Nitroreductase family	GCA_024589995.1_ASM2458999v1_genomic
0000003320	98_13	PF00881.19	101.8	1.1e-29	Nitroreductase	-	PFAM	Nitroreductase family	GCA_024589995.1_ASM2458999v1_genomic
0000003408	101_17	PF07883.6	62.8	4.6e-18	Cupin_2	-	PFAM	Cupin domain	GCA_024589995.1_ASM2458999v1_genomic
0000003452	104_2	K11060_3	53	5.3e-15	entB	-	KEGG	probable enterotoxin B	GCA_024589995.1_ASM2458999v1_genomic
0000003498	106_4	PF10502.4	47.2	4.5e-13	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26	GCA_024589995.1_ASM2458999v1_genomic
0000003498	106_4	PF00717.18	55.6	9.1e-16	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_024589995.1_ASM2458999v1_genomic
0000003598	108_68	K11062_2	72.1	8e-21	entD	-	KEGG	probable enterotoxin D	GCA_024589995.1_ASM2458999v1_genomic
0000003599	108_69	TIGR01593	58	2.1e-16	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	GCA_024589995.1_ASM2458999v1_genomic
0000003599	108_69	PF05105.7	75.7	6.800000000000001e-22	Phage_holin_4	-	PFAM	Holin family	GCA_024589995.1_ASM2458999v1_genomic
0000003810	112_8	PF04488.10	60	7.3e-17	Gly_transf_sug	-	PFAM	Glycosyltransferase sugar-binding region containing DXD motif	GCA_024589995.1_ASM2458999v1_genomic
0000003935	119_44	PF00717.18	43.9	4.1e-12	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_024589995.1_ASM2458999v1_genomic
0000004051	119_160	PF00903.20	47.8	3.9e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_024589995.1_ASM2458999v1_genomic
0000004156	128_3	K11060_3	46.2	6.1e-13	entB	-	KEGG	probable enterotoxin B	GCA_024589995.1_ASM2458999v1_genomic
0000004228	130_64	PF00881.19	77.9	2.3000000000000003e-22	Nitroreductase	-	PFAM	Nitroreductase family	GCA_024589995.1_ASM2458999v1_genomic
0000004331	131_2	TIGR01593	57.6	2.9e-16	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	GCA_024589995.1_ASM2458999v1_genomic
0000004331	131_2	PF05105.7	74	2.2e-21	Phage_holin_4	-	PFAM	Holin family	GCA_024589995.1_ASM2458999v1_genomic
0000004386	141_3	K03699_483	530.6	5.699999999999999e-160	tlyC	-	KEGG	putative hemolysin	GCA_024589995.1_ASM2458999v1_genomic
0000004624	152_67	PF07883.6	42.2	1.2e-11	Cupin_2	-	PFAM	Cupin domain	GCA_024589995.1_ASM2458999v1_genomic
0000000023	2_22	PF00881.19	103.9	2.1000000000000002e-30	Nitroreductase	-	PFAM	Nitroreductase family	GCA_024589975.1_ASM2458997v1_genomic
0000000136	2_135	PF02742.10	61.5	1.3e-17	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_024589975.1_ASM2458997v1_genomic
0000000136	2_135	PF01325.14	46.5	7.3e-13	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_024589975.1_ASM2458997v1_genomic
0000000139	3_2	K11063_6	78.9	2.7e-23	tcdAB	-	KEGG	toxin A\/B	GCA_024589975.1_ASM2458997v1_genomic
0000000140	3_3	K11063_6	85	3.9e-25	tcdAB	-	KEGG	toxin A\/B	GCA_024589975.1_ASM2458997v1_genomic
0000000140	3_3	K11060_3	53.7	2.9e-15	entB	-	KEGG	probable enterotoxin B	GCA_024589975.1_ASM2458997v1_genomic
0000000390	5_29	PF00903.20	60.9	3.2e-17	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_024589975.1_ASM2458997v1_genomic
0000000438	5_77	PF03372.18	94.7	2.4e-27	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family	GCA_024589975.1_ASM2458997v1_genomic
0000000459	5_98	K11068_1278_95_625	201.4	2.6000000000000003e-60	hlyIII	-	KEGG	hemolysin III	GCA_024589975.1_ASM2458997v1_genomic
0000000521	7_48	PF00881.19	80.3	3.8e-23	Nitroreductase	-	PFAM	Nitroreductase family	GCA_024589975.1_ASM2458997v1_genomic
0000000672	8_84	PF07883.6	42.2	1.1e-11	Cupin_2	-	PFAM	Cupin domain	GCA_024589975.1_ASM2458997v1_genomic
0000000687	10_2	PF05105.7	72.7	5.5e-21	Phage_holin_4	-	PFAM	Holin family	GCA_024589975.1_ASM2458997v1_genomic
0000000687	10_2	TIGR01593	57.1	3.7e-16	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	GCA_024589975.1_ASM2458997v1_genomic
0000000776	10_91	PF07883.6	48.8	1e-13	Cupin_2	-	PFAM	Cupin domain	GCA_024589975.1_ASM2458997v1_genomic
0000000958	18_70	PF02452.12	100.8	1.3e-29	PemK	-	PFAM	PemK-like protein	GCA_024589975.1_ASM2458997v1_genomic
0000000994	19_8	PF02452.12	102.3	4.6000000000000004e-30	PemK	-	PFAM	PemK-like protein	GCA_024589975.1_ASM2458997v1_genomic
0000001010	19_24	PF07883.6	69.5	3.6e-20	Cupin_2	-	PFAM	Cupin domain	GCA_024589975.1_ASM2458997v1_genomic
0000001014	19_28	PF07883.6	55.7	7.3e-16	Cupin_2	-	PFAM	Cupin domain	GCA_024589975.1_ASM2458997v1_genomic
0000001028	19_42	PF13091.1	95.8	4.400000000000001e-28	PLDc_2	-	PFAM	PLD-like domain	GCA_024589975.1_ASM2458997v1_genomic
0000001111	20_33	PF01636.18	72.9	9.2e-21	APH	-	PFAM	Phosphotransferase enzyme family	GCA_024589975.1_ASM2458997v1_genomic
0000001119	20_41	K03699_483	274.1	3.7e-82	tlyC	-	KEGG	putative hemolysin	GCA_024589975.1_ASM2458997v1_genomic
0000001125	20_47	PF00881.19	114	1.7e-33	Nitroreductase	-	PFAM	Nitroreductase family	GCA_024589975.1_ASM2458997v1_genomic
0000001156	20_78	PF00903.20	46.8	7.5e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_024589975.1_ASM2458997v1_genomic
0000001322	20_244	PF05193.16	87	3.3e-25	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	GCA_024589975.1_ASM2458997v1_genomic
0000001323	20_245	PF05193.16	51.6	2.4e-14	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	GCA_024589975.1_ASM2458997v1_genomic
0000001323	20_245	PF00675.15	63.8	4e-18	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)	GCA_024589975.1_ASM2458997v1_genomic
0000001330	20_252	PF00881.19	108.6	7.599999999999999e-32	Nitroreductase	-	PFAM	Nitroreductase family	GCA_024589975.1_ASM2458997v1_genomic
0000001345	20_267	PF00717.18	58.8	8.6e-17	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_024589975.1_ASM2458997v1_genomic
0000001346	20_268	PF00717.18	54.8	1.5e-15	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_024589975.1_ASM2458997v1_genomic
0000001403	20_325	PF07883.6	45.6	1e-12	Cupin_2	-	PFAM	Cupin domain	GCA_024589975.1_ASM2458997v1_genomic
0000001473	21_36	PF13958.1	120.2	1.6999999999999999e-35	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	GCA_024589975.1_ASM2458997v1_genomic
0000001937	27_49	K10815_8	54.2	1.7e-15	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]	GCA_024589975.1_ASM2458997v1_genomic
0000001938	27_50	K10816_8	68	1.3e-19	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	GCA_024589975.1_ASM2458997v1_genomic
0000001946	27_58	PF00717.18	49.4	7.2e-14	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_024589975.1_ASM2458997v1_genomic
0000002153	31_16	PF07927.7	60	4.2e-17	YcfA	-	PFAM	YcfA-like protein	GCA_024589975.1_ASM2458997v1_genomic
0000002345	31_208	PF00717.18	58.4	1.1e-16	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_024589975.1_ASM2458997v1_genomic
0000002357	31_220	PF03837.9	213.6	4.7e-64	RecT	-	PFAM	RecT family	GCA_024589975.1_ASM2458997v1_genomic
0000002504	33_30	PF14057.1	642.9	2e-194	GGGtGRT	-	PFAM	GGGtGRT protein	GCA_024589975.1_ASM2458997v1_genomic
0000002547	34_9	K11063_6	101	5.6000000000000005e-30	tcdAB	-	KEGG	toxin A\/B	GCA_024589975.1_ASM2458997v1_genomic
0000002797	41_17	PF07883.6	62.8	4.3e-18	Cupin_2	-	PFAM	Cupin domain	GCA_024589975.1_ASM2458997v1_genomic
0000002920	42_119	PF00903.20	47.7	4e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_024589975.1_ASM2458997v1_genomic
0000002921	42_120	PF00881.19	103.5	2.8000000000000002e-30	Nitroreductase	-	PFAM	Nitroreductase family	GCA_024589975.1_ASM2458997v1_genomic
0000003224	53_77	PF10502.4	47.2	4.1e-13	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26	GCA_024589975.1_ASM2458997v1_genomic
0000003224	53_77	PF00717.18	55.6	8.4e-16	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_024589975.1_ASM2458997v1_genomic
0000003234	53_87	PF04734.8	52.8	4.3e-15	Ceramidase_alk	-	PFAM	Neutral/alkaline non-lysosomal ceramidase	GCA_024589975.1_ASM2458997v1_genomic
0000003504	64_123	PF00903.20	47.8	3.6e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_024589975.1_ASM2458997v1_genomic
0000003624	75_25	PF13958.1	124.2	1.1e-36	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	GCA_024589975.1_ASM2458997v1_genomic
0000003671	75_72	K03699_483	530.6	5.299999999999999e-160	tlyC	-	KEGG	putative hemolysin	GCA_024589975.1_ASM2458997v1_genomic
0000003956	83_144	PF00881.19	84.8	1.5999999999999999e-24	Nitroreductase	-	PFAM	Nitroreductase family	GCA_024589975.1_ASM2458997v1_genomic
0000004002	87_16	PF13950.1	81.7	7.299999999999999e-24	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit	GCA_024589975.1_ASM2458997v1_genomic
0000004014	87_28	PF01636.18	52.2	1.9e-14	APH	-	PFAM	Phosphotransferase enzyme family	GCA_024589975.1_ASM2458997v1_genomic
0000000096	1_96	PF00903.20	46.1	1.2e-12	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_024589955.1_ASM2458995v1_genomic
0000000112	1_112	K11060_3	52.5	6.5e-15	entB	-	KEGG	probable enterotoxin B	GCA_024589955.1_ASM2458995v1_genomic
0000000149	1_149	PF10502.4	47.2	3.9e-13	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26	GCA_024589955.1_ASM2458995v1_genomic
0000000149	1_149	PF00717.18	55.6	7.9e-16	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_024589955.1_ASM2458995v1_genomic
0000000205	2_53	PF00903.20	47.8	3.4e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_024589955.1_ASM2458995v1_genomic
0000000286	9_5	PF01636.18	73.5	5.7e-21	APH	-	PFAM	Phosphotransferase enzyme family	GCA_024589955.1_ASM2458995v1_genomic
0000000294	9_13	K03699_483	274.1	3.5e-82	tlyC	-	KEGG	putative hemolysin	GCA_024589955.1_ASM2458995v1_genomic
0000000302	9_21	PF00881.19	114	1.6e-33	Nitroreductase	-	PFAM	Nitroreductase family	GCA_024589955.1_ASM2458995v1_genomic
0000000388	9_107	TIGR01593	90.1	2.3e-26	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	GCA_024589955.1_ASM2458995v1_genomic
0000000388	9_107	PF05105.7	143.2	6.9e-43	Phage_holin_4	-	PFAM	Holin family	GCA_024589955.1_ASM2458995v1_genomic
0000000656	12_31	PF07883.6	48.8	9.7e-14	Cupin_2	-	PFAM	Cupin domain	GCA_024589955.1_ASM2458995v1_genomic
0000000745	12_120	TIGR01593	57.1	3.5e-16	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	GCA_024589955.1_ASM2458995v1_genomic
0000000745	12_120	PF05105.7	72.7	5.1e-21	Phage_holin_4	-	PFAM	Holin family	GCA_024589955.1_ASM2458995v1_genomic
0000000775	13_18	PF00881.19	102.4	5.7000000000000005e-30	Nitroreductase	-	PFAM	Nitroreductase family	GCA_024589955.1_ASM2458995v1_genomic
0000001029	15_94	K03699_483	530.6	4.999999999999999e-160	tlyC	-	KEGG	putative hemolysin	GCA_024589955.1_ASM2458995v1_genomic
0000001088	16_51	PF13091.1	95.8	4.2e-28	PLDc_2	-	PFAM	PLD-like domain	GCA_024589955.1_ASM2458995v1_genomic
0000001102	16_65	PF07883.6	56.7	3.3e-16	Cupin_2	-	PFAM	Cupin domain	GCA_024589955.1_ASM2458995v1_genomic
0000001106	16_69	PF07883.6	69.6	3.2e-20	Cupin_2	-	PFAM	Cupin domain	GCA_024589955.1_ASM2458995v1_genomic
0000001114	17_1	PF00903.20	46.8	7.1e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_024589955.1_ASM2458995v1_genomic
0000001280	17_167	PF05193.16	87	3.1e-25	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	GCA_024589955.1_ASM2458995v1_genomic
0000001281	17_168	PF05193.16	51.6	2.3e-14	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	GCA_024589955.1_ASM2458995v1_genomic
0000001281	17_168	PF00675.15	63.8	3.7e-18	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)	GCA_024589955.1_ASM2458995v1_genomic
0000001288	17_175	PF00881.19	108.6	7.099999999999999e-32	Nitroreductase	-	PFAM	Nitroreductase family	GCA_024589955.1_ASM2458995v1_genomic
0000001305	17_192	PF00717.18	58.8	8.1e-17	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_024589955.1_ASM2458995v1_genomic
0000001306	17_193	PF00717.18	54.8	1.4e-15	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_024589955.1_ASM2458995v1_genomic
0000001363	17_250	PF07883.6	45.6	9.7e-13	Cupin_2	-	PFAM	Cupin domain	GCA_024589955.1_ASM2458995v1_genomic
0000001783	22_9	PF00717.18	49.4	6.8e-14	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_024589955.1_ASM2458995v1_genomic
0000001791	22_17	K10816_8	68.9	6.5e-20	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	GCA_024589955.1_ASM2458995v1_genomic
0000001792	22_18	K10815_8	54.4	1.5e-15	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]	GCA_024589955.1_ASM2458995v1_genomic
0000001934	24_28	PF00881.19	84.8	1.4999999999999998e-24	Nitroreductase	-	PFAM	Nitroreductase family	GCA_024589955.1_ASM2458995v1_genomic
0000001988	25_24	PF03372.18	94.7	2.2000000000000002e-27	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family	GCA_024589955.1_ASM2458995v1_genomic
0000002009	25_45	K11068_1278_95_625	201.4	2.5e-60	hlyIII	-	KEGG	hemolysin III	GCA_024589955.1_ASM2458995v1_genomic
0000002051	26_29	PF00903.20	60.9	3.1e-17	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_024589955.1_ASM2458995v1_genomic
0000002085	27_9	K11063_6	100.4	8.2e-30	tcdAB	-	KEGG	toxin A\/B	GCA_024589955.1_ASM2458995v1_genomic
0000002140	28_19	PF04734.8	40.4	2.4e-11	Ceramidase_alk	-	PFAM	Neutral/alkaline non-lysosomal ceramidase	GCA_024589955.1_ASM2458995v1_genomic
0000002227	28_106	K11063_6	78.9	2.6e-23	tcdAB	-	KEGG	toxin A\/B	GCA_024589955.1_ASM2458995v1_genomic
0000002228	28_107	K11060_3	53.6	3.1e-15	entB	-	KEGG	probable enterotoxin B	GCA_024589955.1_ASM2458995v1_genomic
0000002228	28_107	K11063_6	83.8	8.5e-25	tcdAB	-	KEGG	toxin A\/B	GCA_024589955.1_ASM2458995v1_genomic
0000002370	28_249	PF13958.1	120.8	1.1e-35	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	GCA_024589955.1_ASM2458995v1_genomic
0000002466	29_43	PF02742.10	61.5	1.2e-17	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_024589955.1_ASM2458995v1_genomic
0000002466	29_43	PF01325.14	46.5	6.9e-13	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_024589955.1_ASM2458995v1_genomic
0000002559	32_16	PF13950.1	81.7	6.899999999999999e-24	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit	GCA_024589955.1_ASM2458995v1_genomic
0000002571	32_28	PF01636.18	52.2	1.8e-14	APH	-	PFAM	Phosphotransferase enzyme family	GCA_024589955.1_ASM2458995v1_genomic
0000002607	33_30	PF14057.1	642.9	1.8999999999999998e-194	GGGtGRT	-	PFAM	GGGtGRT protein	GCA_024589955.1_ASM2458995v1_genomic
0000002711	37_17	PF07883.6	62.8	4e-18	Cupin_2	-	PFAM	Cupin domain	GCA_024589955.1_ASM2458995v1_genomic
0000002971	40_9	PF02452.12	102.3	4.3000000000000004e-30	PemK	-	PFAM	PemK-like protein	GCA_024589955.1_ASM2458995v1_genomic
0000003097	50_66	PF00881.19	103.5	2.7000000000000002e-30	Nitroreductase	-	PFAM	Nitroreductase family	GCA_024589955.1_ASM2458995v1_genomic
0000003098	50_67	PF00903.20	47.7	3.8e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_024589955.1_ASM2458995v1_genomic
0000003256	61_19	PF00881.19	80.3	3.5e-23	Nitroreductase	-	PFAM	Nitroreductase family	GCA_024589955.1_ASM2458995v1_genomic
0000003493	63_68	PF07883.6	42.2	1.1e-11	Cupin_2	-	PFAM	Cupin domain	GCA_024589955.1_ASM2458995v1_genomic
0000003888	66_114	K11060_3	50.5	2.7e-14	entB	-	KEGG	probable enterotoxin B	GCA_024589955.1_ASM2458995v1_genomic
0000003945	67_7	PF04734.8	53.7	2.2e-15	Ceramidase_alk	-	PFAM	Neutral/alkaline non-lysosomal ceramidase	GCA_024589955.1_ASM2458995v1_genomic
0000000115	2_114	PF07883.6	42.2	1.1e-11	Cupin_2	-	PFAM	Cupin domain	GCA_024589935.1_ASM2458993v1_genomic
0000000146	3_19	PF00881.19	102.4	5.8000000000000005e-30	Nitroreductase	-	PFAM	Nitroreductase family	GCA_024589935.1_ASM2458993v1_genomic
